Fecha,Cargos
2018-02-28,191761.89
2018-03-01,5196.8
2018-03-02,50000.0
2018-03-03,0.0
2018-03-04,0.0
2018-03-05,192850.0
2018-03-06,0.0
2018-03-07,7482.0
2018-03-08,0.0
2018-03-09,17311.940000000002
2018-03-10,48815.19
2018-03-11,0.0
2018-03-12,0.0
2018-03-13,9272.46
2018-03-14,188605.49
2018-03-15,0.0
2018-03-16,0.0
2018-03-17,0.0
2018-03-18,0.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,2320.0
2018-03-22,107969.06
2018-03-23,0.0
2018-03-24,0.0
2018-03-25,0.0
2018-03-26,0.0
2018-03-27,151872.29
2018-03-28,161008.31
2018-03-29,0.0
2018-03-30,0.0
2018-03-31,0.0
2018-04-01,0.0
2018-04-02,0.0
2018-04-03,1972.0
2018-04-04,256656.0
2018-04-05,0.0
2018-04-06,10781.04
2018-04-07,0.0
2018-04-08,0.0
2018-04-09,59997.5
2018-04-10,264808.45
2018-04-11,238311.05000000002
2018-04-12,0.0
2018-04-13,6695.52
2018-04-14,0.0
2018-04-15,0.0
2018-04-16,0.0
2018-04-17,60111.26
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,0.0
2018-04-21,0.0
2018-04-22,0.0
2018-04-23,61365.21
2018-04-24,39006.0
2018-04-25,0.0
2018-04-26,125575.1
2018-04-27,76648.57
2018-04-28,0.0
2018-04-29,0.0
2018-04-30,11785.6
2018-05-01,0.0
2018-05-02,23301.5
2018-05-03,377898.0
2018-05-04,45823.95
2018-05-05,0.0
2018-05-06,0.0
2018-05-07,61248.0
2018-05-08,35711.35
2018-05-09,316680.0
2018-05-10,50680.86
2018-05-11,139907.99
2018-05-12,0.0
2018-05-13,0.0
2018-05-14,2973.31
2018-05-15,14966.32
2018-05-16,2807.2
2018-05-17,0.0
2018-05-18,134333.94
2018-05-19,0.0
2018-05-20,0.0
2018-05-21,124479.92
2018-05-22,11177.12
2018-05-23,120336.14
2018-05-24,9677.88
2018-05-25,411105.62000000005
2018-05-26,0.0
2018-05-27,0.0
2018-05-28,216927.38
2018-05-29,541302.77
2018-05-30,98497.16
2018-05-31,0.0
2018-06-01,750000.0
2018-06-02,0.0
2018-06-03,0.0
2018-06-04,0.0
2018-06-05,405946.64
2018-06-06,0.0
2018-06-07,28084.76
2018-06-08,0.0
2018-06-09,0.0
2018-06-10,0.0
2018-06-11,0.0
2018-06-12,463426.42
2018-06-13,0.0
2018-06-14,164506.85
2018-06-15,0.0
2018-06-16,0.0
2018-06-17,0.0
2018-06-18,36055.45
2018-06-19,411186.62
2018-06-20,29349.54
2018-06-21,0.0
2018-06-22,0.0
2018-06-23,0.0
2018-06-24,0.0
2018-06-25,0.0
2018-06-26,66472.08
2018-06-27,165827.06
2018-06-28,0.0
2018-06-29,296155.44
2018-06-30,0.0
2018-07-01,0.0
2018-07-02,0.0
2018-07-03,0.0
2018-07-04,0.0
2018-07-05,0.0
2018-07-06,0.0
2018-07-07,0.0
2018-07-08,0.0
2018-07-09,60722.28
2018-07-10,0.0
2018-07-11,134849.49
2018-07-12,7045.74
2018-07-13,31353.68
2018-07-14,0.0
2018-07-15,0.0
2018-07-16,53138.44
2018-07-17,0.0
2018-07-18,5403.37
2018-07-19,281607.72
2018-07-20,120020.04000000001
2018-07-21,0.0
2018-07-22,0.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,201221.7
2018-07-26,49300.0
2018-07-27,1526.37
2018-07-28,0.0
2018-07-29,0.0
2018-07-30,622983.75
2018-07-31,46186.56
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,5085.44
2018-08-04,0.0
2018-08-05,0.0
2018-08-06,364360.74
2018-08-07,0.0
2018-08-08,86624.34
2018-08-09,0.0
2018-08-10,137597.38
2018-08-11,0.0
2018-08-12,0.0
2018-08-13,0.0
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,0.0
2018-08-18,0.0
2018-08-19,0.0
2018-08-20,0.0
2018-08-21,40836.57
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,0.0
2018-08-25,0.0
2018-08-26,0.0
2018-08-27,0.0
2018-08-28,0.0
2018-08-29,0.0
2018-08-30,220433.45
2018-08-31,207318.03
2018-09-01,0.0
2018-09-02,0.0
2018-09-03,0.0
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,8092.11
2018-09-07,7955.37
2018-09-08,0.0
2018-09-09,0.0
2018-09-10,0.0
2018-09-11,35076.47
2018-09-12,114674.06
2018-09-13,127646.64
2018-09-14,0.0
2018-09-15,0.0
2018-09-16,0.0
2018-09-17,14348.11
2018-09-18,145323.38
2018-09-19,13483.84
2018-09-20,65354.16
2018-09-21,49472.42
2018-09-22,0.0
2018-09-23,0.0
2018-09-24,206322.82
2018-09-25,23227.84
2018-09-26,40195.43
2018-09-27,395869.04
2018-09-28,479689.12
2018-09-29,0.0
2018-09-30,0.0
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,0.0
2018-10-04,0.0
2018-10-05,0.0
2018-10-06,0.0
2018-10-07,0.0
2018-10-08,73243.94
2018-10-09,2733.19
2018-10-10,102386.95999999999
2018-10-11,76305.98
2018-10-12,63743.85
2018-10-13,0.0
